fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2020,841,DEPARTMENT OF TRANSPORTATION,2014-06-30T00:00:00.000,QUEENS,GASOLINE ROLLER ENGINEER-L15,ACTIVE,67.08,per Hour,1504,106950.24,512,55554.81,47244.58
2020,841,DEPARTMENT OF TRANSPORTATION,2017-11-13T00:00:00.000,BROOKLYN,MOTOR GRADER OPERATOR,ACTIVE,482.17,per Day,2048,129162.33,501,48861.33,29350.41
2020,841,DEPARTMENT OF TRANSPORTATION,2012-01-30T00:00:00.000,QUEENS,ELECTRICIAN,ACTIVE,417.97,per Day,1820,108565.73,714.25,63631.40,21621.63
2020,841,DEPARTMENT OF TRANSPORTATION,1997-12-01T00:00:00.000,RICHMOND,CRANE OPERATOR AMPES,ACTIVE,543.94,per Day,2080,149902.80,593,85975.85,7195.67
2020,841,DEPARTMENT OF TRANSPORTATION,1980-10-06T00:00:00.000,RICHMOND,SUPERVISOR ELECTRICIAN,ACTIVE,450.10,per Day,1820,116911.34,584,56267.38,36689.04
2020,841,DEPARTMENT OF TRANSPORTATION,2009-10-19T00:00:00.000,QUEENS,TRACTOR OPERATOR,ACTIVE,482.17,per Day,2080,141830.57,533,75565.50,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2019-11-22T00:00:00.000,MANHATTAN,COLLEGE AIDE,ACTIVE,17.30,per Hour,314.07,5433.39,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2018-03-27T00:00:00.000,MANHATTAN,COLLEGE AIDE - ASSIGNMENT LEVELS II AND III,CEASED,18.74,per Hour,353.62,6626.79,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,1993-06-01T00:00:00.000,MANHATTAN,SUPERVISOR HIGHWAY REPAIRER,CEASED,327.36,per Day,0,0.00,0,0.00,8907.39
2020,841,DEPARTMENT OF TRANSPORTATION,1984-06-25T00:00:00.000,RICHMOND,SUPERVISOR HIGHWAY REPAIRER,CEASED,317.76,per Day,0,0.00,0,0.00,9365.18
2020,841,DEPARTMENT OF TRANSPORTATION,2019-06-03T00:00:00.000,MANHATTAN,COLLEGE AIDE,ACTIVE,17.30,per Hour,785.2,13653.71,0,0.00,122.50
2020,841,DEPARTMENT OF TRANSPORTATION,1987-04-06T00:00:00.000,MANHATTAN,ELECTRICIAN,CEASED,409.78,per Day,0,0.00,0,0.00,15722.72
2020,841,DEPARTMENT OF TRANSPORTATION,2015-09-21T00:00:00.000,MANHATTAN,COLLEGE AIDE - ASSIGNMENT LEVELS II AND III,ACTIVE,21.38,per Hour,762.72,16155.20,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2019-12-09T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,ACTIVE,32057.00,per Annum,1120,17163.25,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2019-06-03T00:00:00.000,MANHATTAN,COLLEGE AIDE,ACTIVE,19.90,per Hour,843.7,18336.54,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2019-05-06T00:00:00.000,MANHATTAN,CIVIL ENGINEERING INTERN,CEASED,60447.00,per Annum,560,18501.06,16.75,624.49,28.92
2020,841,DEPARTMENT OF TRANSPORTATION,2018-12-03T00:00:00.000,MANHATTAN,COLLEGE AIDE,ACTIVE,19.90,per Hour,1013.25,20163.73,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2019-10-21T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,ACTIVE,32057.00,per Annum,1400,21403.00,18,408.44,560.64
2020,841,DEPARTMENT OF TRANSPORTATION,2019-09-30T00:00:00.000,QUEENS,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,903.5,20436.24,30.5,1035.95,1696.60
2020,841,DEPARTMENT OF TRANSPORTATION,2016-08-07T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,CEASED,57232.00,per Annum,1260,40814.11,16.5,720.09,1331.91
2020,841,DEPARTMENT OF TRANSPORTATION,2019-09-30T00:00:00.000,MANHATTAN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,912.25,20638.44,43.5,1407.74,1690.14
2020,841,DEPARTMENT OF TRANSPORTATION,2020-01-06T00:00:00.000,BROOKLYN,TRAFFIC DEVICE MAINTAINER,ACTIVE,51317.00,per Annum,960,23205.75,92,3440.78,615.79
2020,841,DEPARTMENT OF TRANSPORTATION,2019-08-26T00:00:00.000,BROOKLYN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1067,24053.97,64.5,2197.15,2352.79
2020,841,DEPARTMENT OF TRANSPORTATION,2019-08-19T00:00:00.000,BRONX,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1152,25931.52,2,66.21,2725.99
2020,841,DEPARTMENT OF TRANSPORTATION,1997-02-18T00:00:00.000,BROOKLYN,TRAFFIC DEVICE MAINTAINER,CEASED,67044.00,per Annum,864,26022.93,0,0.00,3604.48
2020,841,DEPARTMENT OF TRANSPORTATION,2017-08-21T00:00:00.000,MANHATTAN,BRIDGE OPERATOR,ON LEAVE,47407.00,per Annum,1304,27906.80,0,36.19,2652.72
2020,841,DEPARTMENT OF TRANSPORTATION,2014-10-27T00:00:00.000,QUEENS,ADM MANAGER-NON-MGRL,ON LEAVE,68574.00,per Annum,280,13427.10,25,1855.25,15999.19
2020,841,DEPARTMENT OF TRANSPORTATION,2019-08-19T00:00:00.000,QUEENS,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1152,25931.52,110,3789.90,2323.62
2020,841,DEPARTMENT OF TRANSPORTATION,2015-07-06T00:00:00.000,MANHATTAN,ASSISTANT CITY HIGHWAY REPAIRER,CEASED,54589.00,per Annum,1094.63,30153.62,29.5,1184.42,1036.40
2020,841,DEPARTMENT OF TRANSPORTATION,2019-01-14T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,ACTIVE,34828.00,per Annum,2080,32816.48,4,95.45,750.00
2020,841,DEPARTMENT OF TRANSPORTATION,2018-11-19T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,ACTIVE,34828.00,per Annum,2080,33418.60,3,67.64,320.46
2020,841,DEPARTMENT OF TRANSPORTATION,2008-06-02T00:00:00.000,QUEENS,CITY ATTENDANT,ACTIVE,37364.00,per Annum,2080,31186.94,18.25,417.73,2441.68
2020,841,DEPARTMENT OF TRANSPORTATION,2019-08-19T00:00:00.000,MANHATTAN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1159.5,26102.33,104.5,3761.75,4534.64
2020,841,DEPARTMENT OF TRANSPORTATION,2019-07-22T00:00:00.000,QUEENS,CITY PARKING EQUIPMENT SERVICE WORKER,ACTIVE,36184.00,per Annum,1920,32918.25,19.5,516.37,1106.11
2020,841,DEPARTMENT OF TRANSPORTATION,2019-03-11T00:00:00.000,BROOKLYN,APPRENTICE INSPECTOR,ACTIVE,34828.00,per Annum,2080,32379.53,73.5,1713.49,1318.20
2020,841,DEPARTMENT OF TRANSPORTATION,2017-03-13T00:00:00.000,MANHATTAN,COMMUNITY ASSISTANT,ACTIVE,37398.00,per Annum,1809.2,35389.73,20,516.85,136.50
2020,841,DEPARTMENT OF TRANSPORTATION,2018-07-30T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,ACTIVE,34828.00,per Annum,2080,34706.53,41,1012.76,500.00
2020,841,DEPARTMENT OF TRANSPORTATION,2004-06-27T00:00:00.000,MANHATTAN,COMMUNITY ASSISTANT,ACTIVE,42191.00,per Annum,1820,35322.62,0,0.00,1111.34
2020,841,DEPARTMENT OF TRANSPORTATION,2019-01-07T00:00:00.000,MANHATTAN,ASSISTANT HIGHWAY TRANSPORTATION SPECIALIST,CEASED,59740.00,per Annum,1155,37113.57,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2015-11-23T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,CEASED,50380.00,per Annum,1280,29028.18,191.75,6937.75,1429.65
2020,841,DEPARTMENT OF TRANSPORTATION,2018-08-20T00:00:00.000,QUEENS,CITY PARKING EQUIPMENT SERVICE WORKER,ACTIVE,36184.00,per Annum,2080,35628.44,84.25,2213.92,1180.15
2020,841,DEPARTMENT OF TRANSPORTATION,2019-03-18T00:00:00.000,BROOKLYN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1501,33632.00,67.5,2315.41,4500.07
2020,841,DEPARTMENT OF TRANSPORTATION,2019-08-26T00:00:00.000,MANHATTAN,ASSISTANT TRANSPORTATION SPECIALIST,ACTIVE,49328.00,per Annum,1505,40324.09,2,54.00,223.50
2020,841,DEPARTMENT OF TRANSPORTATION,2018-01-08T00:00:00.000,QUEENS,CITY PARKING EQUIPMENT SERVICE WORKER,ACTIVE,41612.00,per Annum,2080,38025.76,56.25,1631.58,1197.28
2020,841,DEPARTMENT OF TRANSPORTATION,2019-01-28T00:00:00.000,BROOKLYN,APPRENTICE INSPECTOR,ACTIVE,43312.00,per Annum,2080,35027.25,230,5564.25,1528.71
2020,841,DEPARTMENT OF TRANSPORTATION,2017-07-17T00:00:00.000,BRONX,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,26.15,per Hour,1488,37832.83,10,392.25,4038.93
2020,841,DEPARTMENT OF TRANSPORTATION,2019-04-29T00:00:00.000,QUEENS,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1504,33700.16,218.17,7418.37,9539.58
2020,841,DEPARTMENT OF TRANSPORTATION,2000-12-04T00:00:00.000,MANHATTAN,BRIDGE OPERATOR,CEASED,52645.00,per Annum,1840,47565.95,5.75,242.15,2758.65
2020,841,DEPARTMENT OF TRANSPORTATION,2018-07-23T00:00:00.000,BROOKLYN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1498.75,33580.99,316,10702.38,5921.62
2020,841,DEPARTMENT OF TRANSPORTATION,2016-03-21T00:00:00.000,RICHMOND,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,26.15,per Hour,1512,38979.44,0,0.00,10860.65
2020,841,DEPARTMENT OF TRANSPORTATION,2017-01-03T00:00:00.000,QUEENS,OPERATIONS COMMUNICATIONS SPECIALIST,ACTIVE,46105.00,per Annum,1820,45372.63,64.75,2092.22,2050.70
2020,841,DEPARTMENT OF TRANSPORTATION,2016-08-29T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,50218.00,per Annum,1820,49446.92,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,1999-09-07T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,25.19,per Hour,1729.5,43097.53,5.5,187.04,6030.22
2020,841,DEPARTMENT OF TRANSPORTATION,2015-04-27T00:00:00.000,BRONX,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,54589.00,per Annum,1512,38971.65,106.5,4157.59,5811.95
2020,841,DEPARTMENT OF TRANSPORTATION,2016-03-14T00:00:00.000,BRONX,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,26.15,per Hour,1503,38744.90,128.5,5028.71,4858.18
2020,841,DEPARTMENT OF TRANSPORTATION,2019-09-09T00:00:00.000,RICHMOND,DECKHAND,ACTIVE,51524.00,per Annum,1312,39783.42,128,5671.47,2775.00
2020,841,DEPARTMENT OF TRANSPORTATION,2006-12-26T00:00:00.000,QUEENS,CITY PARKING EQUIPMENT SERVICE WORKER,ACTIVE,41612.00,per Annum,2080,40973.21,95,3018.44,4157.03
2020,841,DEPARTMENT OF TRANSPORTATION,2015-06-29T00:00:00.000,QUEENS,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,54589.00,per Annum,1544,39812.37,112.75,4383.36,3140.84
2020,841,DEPARTMENT OF TRANSPORTATION,2016-03-14T00:00:00.000,MANHATTAN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,26.15,per Hour,1511.5,38966.38,71,2814.63,5197.85
2020,841,DEPARTMENT OF TRANSPORTATION,2015-07-06T00:00:00.000,MANHATTAN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,26.15,per Hour,1506.5,38833.72,34.25,1342.28,6271.49
2020,841,DEPARTMENT OF TRANSPORTATION,2018-07-23T00:00:00.000,RICHMOND,DECKHAND,CEASED,51524.00,per Annum,1216,37953.60,133.5,6547.10,1763.53
2020,841,DEPARTMENT OF TRANSPORTATION,2015-04-27T00:00:00.000,MANHATTAN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,54589.00,per Annum,1512,38971.67,61.5,2374.37,4663.08
2020,841,DEPARTMENT OF TRANSPORTATION,2015-06-29T00:00:00.000,RICHMOND,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,54589.00,per Annum,1512,38971.64,96.5,3775.36,3259.38
2020,841,DEPARTMENT OF TRANSPORTATION,2015-06-29T00:00:00.000,MANHATTAN,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,54589.00,per Annum,1544,39812.34,36,1406.37,4577.53
2020,841,DEPARTMENT OF TRANSPORTATION,2018-01-29T00:00:00.000,QUEENS,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,26.15,per Hour,1503,35425.07,83,2920.47,6702.44
2020,841,DEPARTMENT OF TRANSPORTATION,2006-10-16T00:00:00.000,BROOKLYN,HIGHWAY REPAIRER,CEASED,369.52,per Day,0,-253.39,0,0.00,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2019-03-11T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,CEASED,31320.00,per Annum,0,-1201.32,0,0.00,1201.32
2020,841,DEPARTMENT OF TRANSPORTATION,2017-04-24T00:00:00.000,QUEENS,OPERATIONS COMMUNICATIONS SPECIALIST,CEASED,38924.00,per Annum,0,-1492.98,0,0.00,1492.98
2020,841,DEPARTMENT OF TRANSPORTATION,2016-09-19T00:00:00.000,QUEENS,ASSISTANT CITY HIGHWAY REPAIRER,CEASED,26.15,per Hour,952,24365.84,260.32,10133.66,10072.61
2020,841,DEPARTMENT OF TRANSPORTATION,2019-07-15T00:00:00.000,BRONX,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1343.2,30145.89,265.25,8969.92,3333.78
2020,841,DEPARTMENT OF TRANSPORTATION,2019-02-25T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,44083.00,per Annum,1820,43406.06,0,0.00,16.50
2020,841,DEPARTMENT OF TRANSPORTATION,2018-07-30T00:00:00.000,RICHMOND,DECKHAND,CEASED,48803.00,per Annum,0,385.04,0,196.56,44.37
2020,841,DEPARTMENT OF TRANSPORTATION,2007-03-12T00:00:00.000,BROOKLYN,HIGHWAY REPAIRER,CEASED,380.64,per Day,0,-2981.19,0,180.01,3589.19
2020,841,DEPARTMENT OF TRANSPORTATION,1982-06-01T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,CEASED,64248.00,per Annum,0,735.29,0,21.96,41.79
2020,841,DEPARTMENT OF TRANSPORTATION,2015-12-28T00:00:00.000,RICHMOND,MATE,CEASED,57875.00,per Annum,0,0.00,16,814.08,0.00
2020,841,DEPARTMENT OF TRANSPORTATION,2018-11-19T00:00:00.000,MANHATTAN,APPRENTICE INSPECTOR,ACTIVE,34828.00,per Annum,2080,33419.21,344.75,8032.89,1240.70
2020,841,DEPARTMENT OF TRANSPORTATION,2019-03-18T00:00:00.000,QUEENS,ASSISTANT CITY HIGHWAY REPAIRER,ACTIVE,22.73,per Hour,1504,33700.16,129.5,4379.90,5231.95
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-01-06T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,50207.00,per Annum,2080,48898.50,530,18686.66,2085.45
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2006-06-05T00:00:00.000,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,36348.30,0,0.00,2743.30
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2017-09-18T00:00:00.000,MANHATTAN,ASSOCIATE REAL PROPERTY MANAGER,CEASED,74237.00,per Annum,1029,38798.78,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2013-03-11T00:00:00.000,BRONX,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,36348.30,6,159.12,1915.13
2020,868,DEPT OF CITYWIDE ADMIN SVCS,1996-06-23T00:00:00.000,MANHATTAN,COMMUNITY ASSISTANT,ACTIVE,37666.00,per Annum,1820,37079.88,0,0.00,1324.26
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2013-02-25T00:00:00.000,MANHATTAN,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,36348.30,0,0.00,2033.08
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-07-22T00:00:00.000,MANHATTAN,NEW YORK CITY PUBLIC SERVICE FELLOW,ACTIVE,42127.00,per Annum,1680,38352.11,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2010-04-12T00:00:00.000,BRONX,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,36348.30,2.75,72.93,1660.50
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-04-30T00:00:00.000,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,31099.23,298.5,6830.05,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2017-03-20T00:00:00.000,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2056,35662.72,33,899.49,992.31
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2010-07-19T00:00:00.000,QUEENS,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,36348.30,36.75,962.21,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-09-03T00:00:00.000,MANHATTAN,NEW YORK CITY URBAN FELLOW,ACTIVE,25.80,per Hour,1428,36648.15,0,0.00,413.04
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2014-05-05T00:00:00.000,MANHATTAN,CUSTODIAN,ACTIVE,37151.00,per Annum,2080,36348.30,17.5,453.28,107.25
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-12-09T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,68000.00,per Annum,980,36415.26,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2000-02-02T00:00:00.000,MANHATTAN,CITY CUSTODIAL ASSISTANT,ACTIVE,36916.00,per Annum,2080,36346.41,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2017-11-27T00:00:00.000,MANHATTAN,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,34410.01,74.25,1713.14,176.39
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-09-03T00:00:00.000,MANHATTAN,NEW YORK CITY URBAN FELLOW,ACTIVE,25.80,per Hour,1406.5,36094.02,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-07-22T00:00:00.000,QUEENS,CITY CUSTODIAL ASSISTANT,ACTIVE,32260.00,per Annum,1920,29366.61,247,5792.60,611.20
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-11-25T00:00:00.000,MANHATTAN,ELEVATOR MECHANIC,ACTIVE,398.48,per Day,1200,59772.00,67,5005.88,996.20
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2004-12-26T00:00:00.000,MANHATTAN,CUSTODIAN,CEASED,39914.00,per Annum,1560,30718.37,831.25,24482.99,10550.76
2020,868,DEPT OF CITYWIDE ADMIN SVCS,1996-06-23T00:00:00.000,MANHATTAN,SECRETARY OF COMM,ACTIVE,66611.00,per Annum,1820,65598.86,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-01-08T00:00:00.000,MANHATTAN,DEPUTY ASSISTANT COMMISSIONER,ACTIVE,70000.00,per Annum,1820,65404.09,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,1996-06-23T00:00:00.000,MANHATTAN,CUSTODIAN,ACTIVE,52006.00,per Annum,2080,51411.24,330.5,12666.81,1140.92
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-02-20T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,50207.00,per Annum,2080,49635.86,378.75,13649.74,1759.50
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2001-12-30T00:00:00.000,MANHATTAN,CITY CUSTODIAL ASSISTANT,ACTIVE,43020.00,per Annum,2080,42351.60,500.5,16961.89,5658.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2012-06-18T00:00:00.000,QUEENS,CUSTODIAN,ACTIVE,38749.00,per Annum,2080,37178.34,948,26035.48,1466.12
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-04-29T00:00:00.000,MANHATTAN,CITY PLANNER,ACTIVE,63489.00,per Annum,1820,62514.22,0,0.00,1878.84
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-02-18T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,62862.00,per Annum,1820,62522.32,0,0.00,188.50
2020,868,DEPT OF CITYWIDE ADMIN SVCS,1996-06-23T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,60195.00,per Annum,2030,58781.33,0,0.00,3588.45
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2013-12-16T00:00:00.000,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,36348.30,907.5,24086.41,1832.89
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-07-09T00:00:00.000,MANHATTAN,TESTS AND MEASUREMENT SPECIALIST,ACTIVE,70000.00,per Annum,1820,62218.66,0,0.00,37.25
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-02-19T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,67000.00,per Annum,1820,61216.80,16,645.51,43.86
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2016-03-28T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,59238.00,per Annum,1820,60374.78,0,0.00,1278.94
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2013-02-25T00:00:00.000,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,2080,30341.60,44.75,969.83,3144.39
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2006-10-23T00:00:00.000,BROOKLYN,STATIONARY ENGINEER,ACTIVE,508.80,per Day,2080,140146.17,1101.5,110311.56,16535.12
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-05-29T00:00:00.000,BROOKLYN,COMMUNITY ASSISTANT,ACTIVE,37398.00,per Annum,1820,32984.93,54.75,1246.61,85.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-08-06T00:00:00.000,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,32260.00,per Annum,2080,31764.55,47,1089.31,307.07
2020,868,DEPT OF CITYWIDE ADMIN SVCS,1996-06-23T00:00:00.000,MANHATTAN,*CUSTODIAL ASSISTANT,CEASED,37425.00,per Annum,1400,24419.02,197,5810.93,2905.22
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-12-23T00:00:00.000,MANHATTAN,CITY CUSTODIAL ASSISTANT,ACTIVE,32260.00,per Annum,2080,31764.55,57.25,1305.03,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-09-04T00:00:00.000,MANHATTAN,CITY CUSTODIAL ASSISTANT,ACTIVE,32260.00,per Annum,2080,31764.55,10.5,248.52,898.03
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-06-11T00:00:00.000,BRONX,CITY CUSTODIAL ASSISTANT,ACTIVE,36915.00,per Annum,1760,27097.73,188.75,4533.72,1120.87
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-09-03T00:00:00.000,MANHATTAN,NEW YORK CITY URBAN FELLOW,CEASED,25.80,per Hour,1253,32133.15,0,0.00,341.61
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2014-03-24T00:00:00.000,MANHATTAN,DEPUTY ASSISTANT COMMISSIONER,CEASED,76135.00,per Annum,385,16021.50,0,0.00,15212.73
2020,868,DEPT OF CITYWIDE ADMIN SVCS,1996-06-23T00:00:00.000,MANHATTAN,OILER,CEASED,478.00,per Day,382.75,29071.54,0,443.46,548.76
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-11-25T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,48139.00,per Annum,1200,26749.21,52.25,1754.42,1308.72
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2011-06-27T00:00:00.000,BRONX,CLERICAL ASSOCIATE,CEASED,52242.00,per Annum,801.75,22366.74,156.75,5758.96,1249.58
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-11-25T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,48139.00,per Annum,1200,26279.91,38.75,1270.34,1561.55
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-09-03T00:00:00.000,BROOKLYN,CITY CUSTODIAL ASSISTANT,ACTIVE,32260.00,per Annum,1672,25651.03,149.5,3428.82,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2018-08-06T00:00:00.000,MANHATTAN,CITY CUSTODIAL ASSISTANT,ACTIVE,32260.00,per Annum,1840,28163.84,9.25,214.37,552.81
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2020-03-11T00:00:00.000,BROOKLYN,ELECTRICIAN,CEASED,417.97,per Day,469,28000.51,8.5,761.30,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-11-25T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,48139.00,per Annum,1200,25460.15,51.75,1611.09,1513.23
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-10-15T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,40629.00,per Annum,1253,27657.59,1,22.96,890.57
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-11-25T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,48139.00,per Annum,1200,25469.82,31,940.14,1711.53
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2019-10-15T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,40000.00,per Annum,1253,26835.95,0,0.00,877.83
2020,868,DEPT OF CITYWIDE ADMIN SVCS,1996-06-23T00:00:00.000,MANHATTAN,CITY PLANNER,CEASED,90390.00,per Annum,501.75,24788.35,0,0.00,2111.67
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2020-01-06T00:00:00.000,MANHATTAN,MANAGEMENT AUDITOR,ACTIVE,64415.00,per Annum,840,26883.36,0,0.00,0.00
2020,868,DEPT OF CITYWIDE ADMIN SVCS,2017-03-06T00:00:00.000,MANHATTAN,ASSISTANT MECHANICAL ENGINEER,CEASED,83146.00,per Annum,578,26266.11,0,0.00,147.57
